Date,AAPL,MSFT,AMZN,NFLX,META,GOOG,INTC,AMD,NVDA,GE,GS,BAC,JPM,MS
2023-01-04,124.7441,224.5377,85.14,309.41,126.6751,88.1858,26.6912,64.66,14.7359,55.3071,325.8002,31.897,127.2782,79.318
2023-01-05,123.4213,217.8829,83.12,309.7,126.2474,86.2573,26.5755,62.33,14.2523,56.166,322.1083,31.8316,127.25,78.6498
2023-01-06,127.9624,220.4507,86.08,315.55,129.3106,87.6391,27.7037,63.96,14.8458,56.678,326.1562,32.1493,129.685,80.151
2023-01-09,128.4857,222.5971,87.36,315.17,128.7636,88.2753,28.263,67.24,15.6141,57.2532,330.7664,31.6634,129.1492,80.2243
2023-01-10,129.0582,224.2926,89.87,327.54,132.2644,88.7127,28.3883,68.05,15.8949,59.3015,334.8518,31.8783,130.3055,81.396
2023-01-11,131.7829,231.0748,95.09,327.26,132.1649,91.7148,28.7837,69.06,15.9868,61.2082,341.5233,32.1213,131.2739,81.8628
2023-01-12,131.704,233.7603,95.27,330.13,135.9641,91.3669,29.208,70.8,16.4963,62.13,346.6394,32.2053,131.1423,82.8697
2023-01-13,133.0367,234.4659,98.12,332.82,136.2326,92.2516,29.0344,71.0,16.884,63.1857,350.4437,32.9154,134.4516,83.9041
2023-01-17,134.2016,235.5636,96.05,326.22,134.6215,91.6154,28.5426,71.59,17.6863,63.4141,327.8804,32.2521,132.3739,88.8655
2023-01-18,133.481,231.114,95.46,326.33,132.2942,91.2377,27.7808,70.53,17.3616,62.453,327.1026,31.5046,128.397,88.4078
2023-01-19,133.5402,227.3113,93.68,315.78,135.4072,93.3551,27.4048,67.71,16.7501,60.5543,328.6581,31.0468,126.6859,86.1834
2023-01-20,136.1069,235.4362,97.25,342.5,138.6096,98.6933,28.1762,70.07,17.8232,61.2003,320.3093,31.6261,126.9962,88.0966
2023-01-23,139.3055,237.7492,97.52,357.42,142.4883,100.6119,29.1887,76.53,19.176,62.8469,327.1495,32.0652,129.0551,88.9113
2023-01-24,140.7073,237.22,96.32,363.83,142.359,98.6238,28.8512,74.7,19.2479,63.5796,326.3905,32.2988,130.1645,87.4283
2023-01-25,140.0459,235.8185,97.18,367.96,140.728,96.1584,28.6391,74.91,19.3058,63.6506,327.6086,32.5791,130.7944,87.5473
2023-01-26,142.1191,243.0613,99.22,364.87,146.4963,98.5741,29.0151,75.16,19.7844,63.9263,332.6123,33.0182,131.603,88.3346
2023-01-27,144.0639,243.2181,102.24,360.77,150.9121,100.1149,27.1541,75.4,20.3469,65.5729,331.4223,33.121,131.9226,88.6641
2023-01-30,141.1713,237.8766,100.55,353.11,146.2576,97.3712,26.9516,72.45,19.145,63.682,334.9455,32.9808,130.8038,88.5488
2023-01-31,142.4448,242.8751,103.13,353.86,148.1572,99.2799,27.2505,75.15,19.5196,63.4063,342.7695,33.149,131.5842,89.813
2023-02-01,143.5703,247.7167,105.15,361.99,152.2846,100.8306,28.0316,84.64,20.9244,64.8559,342.6758,33.5601,131.2363,90.6065
2023-02-02,148.8913,259.3307,112.91,366.89,187.7401,108.1571,29.1115,88.31,21.6897,66.1322,346.199,33.7563,130.6252,91.5478
2023-02-03,152.5243,253.2052,103.39,365.9,185.5123,104.5982,29.2369,86.09,21.0813,64.5723,346.6488,34.0366,132.6465,91.7508
2023-02-06,149.7897,251.6566,102.18,361.48,185.0448,102.8586,28.0022,83.68,21.0703,64.8796,347.4452,33.9805,133.4269,91.2617
2023-02-07,152.6724,262.2318,102.11,362.95,190.5745,107.4016,28.3536,85.91,22.1533,64.6905,350.8185,34.3542,135.0533,91.557
2023-02-08,149.9773,261.4183,100.05,366.83,182.4292,99.4091,27.563,84.69,22.1853,64.5723,351.4744,34.102,134.1038,91.3171
2023-02-09,148.9407,258.3702,98.24,362.5,176.9493,94.8959,27.0652,83.21,22.3172,63.6506,344.8122,33.3732,132.0166,90.4774
2023-02-10,149.3065,257.8606,97.61,347.36,173.1998,94.2995,27.1336,81.48,21.2461,64.0444,347.895,33.2424,132.5995,90.8372
2023-02-13,152.1145,265.9169,99.54,358.57,178.451,94.4386,27.8656,83.13,21.7686,65.1395,350.4624,33.3078,134.038,91.7508
2023-02-14,151.4718,266.75,99.7,359.96,178.5007,94.3889,27.9534,85.95,22.9506,65.8171,348.3635,33.2798,134.6303,92.7935
2023-02-15,153.5778,264.6178,101.16,361.42,176.1934,96.5262,28.1584,85.18,22.7438,66.7861,350.7623,33.2237,135.1944,93.0426
2023-02-16,151.9761,257.573,98.15,350.71,171.4992,95.214,27.524,80.08,21.9825,66.2189,346.883,32.9621,133.3328,91.88
2023-02-17,150.8291,253.5544,97.2,347.96,171.9368,94.0311,26.9481,78.5,21.369,65.4231,345.2901,33.0275,133.7277,91.8246
2023-02-21,146.8051,248.2585,94.58,337.5,171.1411,91.5061,25.4353,76.77,20.6367,64.8086,338.3749,32.2521,131.2739,90.0806
2023-02-22,147.2302,247.1188,95.79,334.88,170.1864,91.2575,24.8594,76.61,20.7356,65.5414,338.1594,32.0372,130.2679,89.7576
2023-02-23,147.7147,250.3219,95.82,323.65,171.1013,90.5319,24.9961,79.75,23.643,65.3444,340.6425,32.0091,131.3115,90.3759
2023-02-24,145.055,244.8688,93.5,317.15,169.4603,88.822,24.5373,78.09,23.2653,65.825,340.933,31.9624,132.4961,90.1544
2023-02-27,146.2514,245.7924,93.76,323.03,168.615,89.5676,24.3031,78.77,23.4801,66.0534,342.5072,31.9624,133.6525,89.2316
2023-02-28,145.7471,245.0653,94.23,322.13,173.9855,89.7664,24.3324,78.58,23.1954,66.7388,329.5014,32.0465,134.7713,89.0471
2023-03-01,143.6708,241.9703,92.17,313.48,172.4738,89.9752,24.7228,78.29,22.6778,66.2898,326.7457,31.897,134.0192,88.761
2023-03-02,144.264,246.7258,92.13,311.88,173.5777,91.7645,25.5719,80.44,23.2933,67.5346,329.4542,31.4927,132.6277,88.6595
2023-03-03,149.3263,250.8328,94.9,315.18,184.2393,93.4644,25.7671,81.52,23.8688,68.0546,336.9946,32.1227,135.0627,90.7357
2023-03-06,152.0947,252.3852,93.75,312.03,183.8912,95.0152,25.367,81.16,23.5331,68.6538,336.9568,32.0569,134.273,90.7819
2023-03-07,149.8899,249.7127,93.55,308.47,183.5033,93.6135,24.918,82.11,23.2713,68.1255,326.6042,31.0319,130.3243,88.641
2023-03-08,151.1455,249.2706,93.92,311.79,183.9608,94.0907,25.3572,85.37,24.1636,68.5908,329.6335,30.6181,129.5534,88.4934
2023-03-09,148.8913,247.9147,92.25,297.78,180.6987,92.1125,25.8062,84.03,23.4192,72.2025,322.8387,28.7186,122.5399,85.0792
2023-03-10,146.8248,244.2498,90.73,292.76,178.5306,90.4722,26.5675,82.67,22.9485,71.7609,309.2302,28.4647,125.6518,83.0952
2023-03-13,148.7726,249.4867,92.43,293.51,179.913,91.1184,26.3039,82.01,22.9495,70.1601,297.7545,26.8097,123.3954,81.1943
2023-03-14,150.8687,256.2368,94.88,294.94,192.9614,93.6931,27.3385,87.45,24.0457,71.895,304.0208,27.0448,126.5637,83.0214
2023-03-15,151.2642,260.8056,96.2,303.79,196.6711,95.9795,27.7289,89.68,24.2106,70.7831,294.6213,26.7909,120.5843,78.7951
2023-03-16,154.0919,271.3777,100.04,310.06,203.8119,100.4728,29.4565,96.6,25.5227,72.5258,297.3581,27.2422,122.9253,80.29
2023-03-17,153.2515,274.5513,98.95,303.5,194.5427,101.8546,29.0954,97.84,25.7065,71.201,286.4581,26.1608,118.281,77.6786
2023-03-20,155.6244,267.477,97.71,305.13,196.7307,101.3277,28.461,96.81,25.8814,70.9093,292.111,26.095,119.5314,79.0258
2023-03-21,157.4832,269.0,100.61,305.79,201.057,105.2146,27.7777,95.93,26.1802,72.6914,299.4249,26.8849,122.7373,81.9048
2023-03-22,156.0496,267.536,98.7,293.9,198.7198,103.6042,27.4557,97.58,26.449,70.649,296.0181,25.9916,119.569,80.7883
2023-03-23,157.1372,272.8122,98.71,320.37,203.1654,105.6321,28.3341,100.28,27.1715,72.2262,297.1316,25.3615,119.2493,79.2104
2023-03-24,158.4423,275.6714,98.13,328.39,204.886,105.4333,28.6562,97.95,26.7598,72.0527,294.98,25.5214,117.4348,77.4663
2023-03-27,156.4945,271.5546,98.04,327.66,201.7333,102.451,28.4805,96.61,26.5119,73.5825,300.6046,26.7909,120.8006,78.103
2023-03-28,155.8716,270.4247,97.24,323.52,199.5851,100.7611,28.5878,94.56,26.391,73.4485,300.5196,26.4429,121.1672,78.3245
2023-03-29,158.9564,275.6125,100.25,332.03,204.2296,101.2979,30.7644,96.09,26.9646,74.1739,302.6713,26.9601,121.4117,79.5795
2023-03-30,160.5285,279.0907,102.0,338.43,206.706,100.7213,31.3207,97.88,27.3633,74.1661,303.0677,26.6122,121.045,79.4595
2023-03-31,163.0398,283.2665,103.29,345.48,210.7836,103.3855,31.8868,98.01,27.757,75.3884,308.7017,26.8943,122.5117,81.019
2023-04-03,164.2955,282.2152,102.41,348.28,211.9075,104.2901,32.1015,96.56,27.9449,76.4293,308.1449,26.8849,122.3706,80.4284
2023-04-04,163.7616,282.166,103.95,346.75,213.5485,104.4988,32.3065,95.87,27.4333,74.9546,304.4927,26.3113,120.7348,78.2691
2023-04-05,161.9127,279.3756,101.1,342.35,210.3261,104.3298,32.043,92.56,26.8617,74.3238,303.4357,25.9916,120.9148,77.3464
2023-04-06,162.8025,286.5089,102.06,339.33,214.9209,108.2565,32.0235,92.47,27.0176,73.8112,304.2568,26.1796,120.7821,77.6878
2023-04-10,160.2022,284.3374,102.17,338.99,213.5783,106.318,31.7404,95.48,27.5592,74.4106,306.6727,26.2737,121.1801,77.5125
2023-04-11,158.9861,277.892,99.92,338.21,212.6832,105.4929,31.5745,94.03,27.1495,74.0556,308.9471,26.9977,121.777,78.5183
2023-04-12,158.294,278.5404,97.83,331.03,212.8324,104.5982,31.2524,92.33,26.476,74.2055,311.6556,26.7815,121.7581,78.8689
2023-04-13,163.6924,284.7796,102.4,346.19,219.1478,107.5507,31.3598,92.09,26.444,74.3632,313.4392,26.8567,122.2224,79.0719
2023-04-14,163.3463,281.1442,102.51,338.63,220.2815,108.8132,31.1255,91.75,26.7388,75.2622,317.9596,27.7594,131.4514,80.0132
2023-04-17,163.3661,283.7577,102.74,332.72,217.6659,105.7912,31.3695,89.87,26.9826,76.311,320.5643,28.5587,132.4937,82.3939
2023-04-18,164.5921,283.3352,102.3,333.7,216.7012,104.4988,31.067,89.78,27.6471,77.6516,315.119,28.7374,133.9813,82.9107
2023-04-19,165.739,283.4139,104.3,323.12,214.5231,104.3994,30.4033,89.94,27.9109,78.0932,317.9313,28.2672,133.8107,83.4643
2023-04-20,164.7701,281.1147,103.81,325.35,211.9075,105.2742,30.1202,90.11,27.0845,78.6688,319.6489,28.1168,133.4222,83.4459
2023-04-21,163.1585,280.7708,106.96,327.98,211.7285,105.2842,29.5736,88.43,27.0995,78.4717,322.4329,28.0886,133.1664,84.0826
2023-04-24,163.465,276.8505,106.21,329.02,211.629,106.149,28.949,87.57,27.0226,78.9764,324.6035,27.9851,133.3464,83.2336
2023-04-25,161.9226,270.6113,102.57,322.55,206.4176,103.9919,28.1877,83.8,26.2221,77.6279,320.3756,27.12,130.447,81.2589
2023-04-26,161.9127,290.213,104.98,321.15,208.2575,103.8328,28.3536,85.94,26.9366,75.8694,317.6199,26.7438,128.135,81.6096
2023-04-27,166.5102,299.5079,109.82,325.85,237.2584,107.7296,29.1442,87.44,27.2064,77.3283,322.3763,27.167,129.8595,83.289
2023-04-28,167.7659,301.8954,105.45,329.93,239.0088,107.5805,30.3154,89.37,27.7291,78.0458,324.1127,27.5338,130.9871,83.7404
2023-05-01,167.6769,300.2251,102.05,324.12,241.8532,107.0735,29.5736,89.69,28.8892,79.7886,321.4042,27.3081,133.7918,81.8417
2023-05-02,166.6388,300.0777,103.63,317.55,237.9347,105.3538,29.0563,89.91,28.1897,80.0489,314.6094,26.4805,131.6314,80.3152
2023-05-03,165.5611,299.0854,103.65,319.3,235.7367,105.4929,29.9152,81.62,27.782,80.2539,310.155,26.1984,128.8457,78.8819
2023-05-04,163.9198,300.0777,104.0,320.78,232.2459,104.5883,30.616,86.61,27.5422,78.3219,303.1809,25.3803,127.0832,76.89
2023-05-05,171.612,305.2263,105.655,322.76,231.5099,105.5874,30.371,89.84,28.6594,79.0474,308.6168,26.0574,129.5658,79.0029
2023-05-08,171.5428,303.2612,105.83,331.21,231.9973,107.6004,30.1553,95.04,29.1301,79.5836,308.1355,26.0386,129.8785,78.584
2023-05-09,169.8323,301.64,106.62,332.14,232.0967,107.3022,29.4987,95.06,28.5505,79.6467,306.4934,26.0104,129.2531,78.5282
2023-05-10,171.6021,306.8573,110.19,335.42,231.8083,111.6165,29.3713,97.02,28.8642,78.4953,304.3983,25.6906,129.3194,77.9232
2023-05-11,171.79,304.6957,112.18,344.76,234.5035,116.2092,28.2835,97.1,28.5575,78.4717,302.6713,25.7565,128.912,76.9086
2023-05-12,170.8593,303.5756,110.26,339.89,232.5343,117.2232,28.3717,95.26,28.3196,77.9119,301.52,25.4744,127.0643,76.6853
2023-05-15,170.3643,304.057,111.2,335.89,237.5568,116.2689,29.2047,97.4,28.9322,80.4353,303.9453,26.001,128.135,77.2065
2023-05-16,170.3643,306.2972,113.4,333.75,237.517,119.3804,28.6363,101.48,29.192,79.7492,302.7562,25.7283,127.2727,76.192
2023-05-17,170.9781,309.1922,115.5,339.96,241.162,120.7622,28.2933,103.75,30.1563,81.5945,311.5989,26.8661,131.1861,78.1
2023-05-18,173.3147,313.643,118.15,371.29,245.5032,122.7901,29.0871,107.93,31.6552,82.0203,311.0327,26.7721,132.181,78.6399
2023-05-19,173.4236,313.4658,116.25,365.36,244.2998,122.5217,29.3321,105.82,31.2415,82.2175,307.7957,26.4335,131.8778,76.5456
2023-05-22,172.4732,316.2623,115.01,363.01,246.9651,125.1262,29.6751,108.0,31.1536,82.4461,306.635,26.6498,130.7881,76.5736
2023-05-23,169.8593,310.4329,114.99,355.99,245.3938,122.5615,28.9205,108.12,30.666,80.1987,305.3609,26.8755,129.4236,76.9179
2023-05-24,170.1366,309.0445,116.75,364.85,247.8503,120.9212,28.4207,108.27,30.5161,79.6309,301.8125,26.4241,128.2392,75.5963
2023-05-25,171.2752,320.9297,115.0,359.0,251.3113,123.6152,26.8527,120.35,37.9527,80.0567,305.6535,26.49,128.5519,77.253
2023-05-26,173.691,327.793,120.11,378.88,260.6103,124.6888,28.4207,127.03,38.918,81.0188,313.326,26.6216,129.7553,78.0907
2023-05-30,175.5424,326.1387,121.66,392.98,261.0877,123.9035,29.3909,125.27,40.0822,80.7507,312.2124,26.5746,130.248,77.6439
2023-05-31,175.4929,323.3619,120.58,395.23,263.2757,122.641,30.812,118.21,37.8068,80.0646,307.9998,26.1326,128.5898,76.0989
2023-06-01,178.3048,327.4877,122.77,403.13,271.1226,123.6351,30.5082,119.47,39.7414,82.5408,300.868,26.3317,130.3617,76.3874
2023-06-02,179.1562,330.2645,124.25,400.47,271.1226,124.49,30.6846,117.86,39.2987,83.4318,307.7621,27.2132,133.1001,78.5095
2023-06-05,177.7998,330.7963,125.3,403.54,269.9093,125.8817,29.2635,117.93,39.1429,82.0913,306.0124,27.052,131.7925,77.9418
2023-06-06,177.4335,328.5709,126.61,399.29,269.6407,127.1542,30.3416,124.23,38.6262,83.1638,310.7575,27.7061,132.0294,79.915
2023-06-07,176.0573,318.4286,121.23,399.77,262.1618,122.2135,30.6552,117.83,37.452,83.6527,319.2681,27.943,133.3085,80.5107
2023-06-08,178.78,320.2798,124.25,409.37,263.1364,121.9451,31.1844,121.05,38.4863,83.6448,319.0019,27.7061,133.3464,80.3338
2023-06-09,179.1661,321.7864,123.43,420.02,263.5044,122.144,30.714,124.92,38.7462,83.8262,319.5249,27.744,133.6117,80.2408
2023-06-12,181.9681,326.7689,126.57,423.97,269.5711,123.6152,32.4094,129.19,39.4577,83.771,322.8245,27.6113,133.6023,81.3856
2023-06-13,181.4929,329.1715,126.66,435.73,269.8397,123.6947,33.2326,124.53,40.9968,84.1732,325.6868,27.8672,134.5688,82.1674
2023-06-14,182.1265,332.1748,126.42,440.86,271.8586,123.645,34.8693,127.33,42.9706,82.5645,321.807,27.6018,134.0666,81.8882
2023-06-15,184.1661,342.7701,127.11,445.27,280.2923,125.0467,35.1045,124.24,42.6268,83.1243,323.0622,27.8388,135.5826,82.8841
2023-06-16,183.0869,337.0884,125.49,431.96,279.4668,123.3269,35.6435,120.08,42.6657,83.8183,321.7024,27.6682,135.7437,81.9906
2023-06-20,183.176,332.874,125.78,434.7,282.7787,123.1182,34.3009,118.93,43.7811,82.0283,314.485,27.3648,135.052,80.7248
2023-06-21,182.1364,328.4527,124.83,424.45,280.1033,120.5435,32.2428,112.11,43.0185,82.8405,309.1124,27.0805,134.853,80.3618
2023-06-22,185.1463,334.5085,130.15,422.48,283.3257,123.138,32.0566,110.7,42.9985,82.6591,303.8919,26.5023,132.2568,78.6492
2023-06-23,184.8294,329.8904,129.33,424.02,287.1547,122.2931,32.3408,110.01,42.183,81.8389,299.261,26.3032,131.5651,77.7929
2023-06-26,183.4334,323.5687,127.33,415.94,276.9506,118.3863,32.674,107.51,40.607,82.3673,297.0263,26.6255,131.8872,77.8022
2023-06-27,186.1958,329.4472,129.18,417.08,285.4838,118.3068,33.4188,110.39,41.8502,82.7379,298.0628,26.7677,131.8967,78.584
2023-06-28,187.374,330.7077,129.04,429.84,283.7334,120.3645,32.8994,110.17,41.0917,84.4177,298.2625,26.6065,131.3187,78.1745
2023-06-29,187.7106,329.9199,127.9,428.24,279.9939,119.3009,32.2526,111.24,40.7969,84.9617,307.2296,27.1658,135.9048,79.3379
2023-06-30,192.0472,335.3258,130.36,440.49,285.4142,120.2552,32.772,113.91,42.276,86.6256,306.7066,27.1942,137.8093,79.4868
2023-07-03,190.5521,332.8149,130.22,441.44,284.4595,119.8476,32.9484,115.82,42.3869,85.3876,310.5768,27.6776,138.9179,80.4269
2023-07-05,189.4333,332.9724,130.38,445.9,292.7639,121.9054,31.8606,113.95,42.291,85.6794,304.3388,27.5639,137.9925,79.9708
2023-07-06,189.9086,336.0447,128.36,438.84,290.3969,120.2154,31.3314,113.48,42.0771,84.6699,297.6349,26.8056,136.6282,77.5602
2023-07-07,188.7898,332.0567,129.78,438.1,288.9448,119.4301,31.2138,113.17,42.4769,85.3797,299.6984,27.0426,137.7063,77.5881
2023-07-10,186.7403,326.7492,127.13,441.71,292.4954,116.1794,32.086,113.58,42.1541,87.2263,300.9346,27.1658,138.4791,77.6253
2023-07-11,186.2156,327.3794,128.78,440.21,296.6625,117.0144,32.6348,111.32,42.3789,87.7708,305.1281,27.507,140.6448,79.0773
2023-07-12,187.8888,332.037,130.8,444.05,307.6522,118.9132,33.3012,114.58,43.875,87.755,310.3771,27.8293,141.3412,79.8312
2023-07-13,188.6512,337.4134,134.3,450.38,311.7,124.0924,33.1934,115.92,45.9487,87.8182,312.5452,28.1231,142.0281,80.2408
2023-07-14,188.7997,339.9539,134.68,441.91,307.1848,124.9572,32.4878,115.94,45.441,87.029,310.1774,27.5923,142.8867,79.8405
2023-07-17,192.067,340.4364,133.56,450.05,308.9252,124.321,33.6834,118.32,46.4324,87.7076,311.1378,27.8672,146.3308,80.3897
2023-07-18,191.8096,353.9857,132.83,474.8,310.3474,123.3468,33.8108,117.93,47.4648,87.6446,320.7135,29.0994,146.598,85.574
2023-07-19,193.166,349.6432,135.36,477.59,314.2858,122.0545,33.7716,116.43,47.048,86.7212,323.8325,29.8862,147.1609,86.7095
2023-07-20,191.2155,341.5589,129.96,437.42,300.8694,118.8237,32.7034,110.25,45.492,87.7866,333.6364,30.0378,148.9735,87.3052
2023-07-21,190.0373,338.5064,130.0,427.5,292.6545,119.5991,33.3404,110.95,44.2818,87.0685,334.6824,30.3127,147.8287,87.5007
2023-07-24,190.8393,339.8259,128.8,428.37,290.019,121.1598,32.9582,110.61,44.5846,87.0053,341.3102,30.9478,150.7385,88.115
2023-07-25,191.7006,345.606,129.13,427.7,292.8633,122.0644,33.4188,113.0,45.6509,92.4584,337.2879,30.4738,149.6127,87.8823
2023-07-26,192.5719,332.5983,128.15,422.67,296.941,128.8938,33.6736,110.09,45.424,90.5329,340.0075,30.7203,150.5095,87.0632
2023-07-27,191.3046,325.6562,128.25,413.17,310.0093,129.1026,33.8598,111.1,45.8718,91.0853,337.1072,30.2843,148.8495,86.3279
2023-07-28,193.8887,333.1891,132.21,425.78,323.7042,132.224,36.0943,112.96,46.7212,90.2725,335.89,30.2369,149.6986,86.0179
2023-07-31,194.5026,330.7766,133.68,438.97,316.8617,132.3234,35.0555,114.4,46.7003,90.1541,338.4004,30.3317,150.7003,86.0085
2023-08-01,193.6709,331.1901,131.69,438.62,320.9493,131.1107,35.0849,117.6,46.4784,89.3491,340.1596,29.9715,149.9562,85.4261
2023-08-02,190.671,322.4855,128.21,429.7,312.5951,127.8799,33.703,109.35,44.2418,88.3626,333.8646,29.5639,148.258,83.9044
2023-08-03,189.2749,321.6584,128.91,431.0,311.4812,128.0091,34.1734,113.15,44.4876,88.6705,335.8235,29.7724,149.1643,83.7353
2023-08-04,180.1859,322.7612,139.57,431.6,309.0346,127.7804,34.562,115.82,44.6525,89.2228,335.8805,29.6681,148.8495,83.4065
2023-08-07,177.0771,325.0555,142.22,440.76,314.8328,131.1604,34.6505,116.81,45.3886,90.5407,338.1056,30.2179,149.5555,83.6789
2023-08-08,178.0176,321.0577,139.94,438.3,310.9342,131.0609,34.4439,113.23,44.6365,89.6096,331.164,29.6397,148.7159,83.1059
2023-08-09,176.4236,317.2962,137.85,428.9,303.5447,129.3809,33.7161,110.47,42.5278,88.5205,325.8674,29.2511,146.722,82.2511
2023-08-10,176.2058,317.9855,138.56,429.98,304.0719,129.4406,34.1095,110.23,42.3619,89.6254,323.6898,29.3269,146.5026,82.3262
2023-08-11,176.2653,316.0949,138.41,421.66,299.9942,129.4008,34.3161,107.57,40.8299,90.4382,324.0036,29.6587,147.3517,82.3826
2023-08-14,177.9209,319.0785,140.57,427.78,304.5194,131.051,35.0931,111.98,43.7261,91.1879,321.1604,29.3174,147.657,82.035
2023-08-15,175.9282,316.9319,137.67,423.7,300.3025,129.5002,34.198,111.35,43.913,89.8463,315.9019,28.3791,143.898,80.936
2023-08-16,175.0557,316.1622,135.07,415.45,292.6843,128.3471,32.9784,107.19,43.4593,89.6254,312.9541,27.7629,143.2874,80.7763
2023-08-17,172.5078,312.6887,133.98,403.0,283.5345,129.6891,32.0441,104.44,43.3168,87.5657,311.4421,27.7535,141.7991,80.5884
2023-08-18,172.9936,312.294,133.22,404.53,281.7046,127.353,32.2113,105.45,43.2724,88.2207,308.9793,27.5923,142.1235,79.743
2023-08-21,174.332,317.6226,134.68,408.29,288.3183,128.1681,32.5948,108.22,46.9381,88.4021,306.2502,27.6302,142.6101,79.1418
2023-08-22,175.7101,318.1949,134.25,413.17,286.0308,128.9237,32.349,105.66,45.6399,88.118,303.1407,26.9573,139.6525,77.9488
2023-08-23,179.5667,322.6749,135.52,427.55,292.6346,132.4229,33.421,109.43,47.087,89.5465,306.5069,26.9667,140.597,78.3339
2023-08-24,174.8674,315.7379,131.84,406.93,285.1855,129.6493,32.0539,101.8,47.134,87.6287,304.2532,27.1279,140.4635,78.3809
2023-08-25,177.0782,318.7081,133.26,416.03,283.9423,129.9177,32.703,102.25,45.9897,88.3626,304.4339,27.0141,140.2918,78.1742
2023-08-28,178.6447,319.4185,133.14,418.06,288.6763,131.0112,33.067,102.61,46.8062,89.9331,309.9682,27.2606,140.7783,79.2639
2023-08-29,182.541,324.0662,134.91,429.99,296.3641,134.6894,33.7456,105.92,48.754,91.0143,316.2252,27.6492,141.9232,80.3629
2023-08-30,186.0407,324.4412,135.07,434.67,293.4899,136.1209,33.962,106.59,49.2337,90.2093,315.0554,27.526,141.3507,80.0905
2023-08-31,186.2588,323.4248,138.01,433.68,294.2756,136.5384,34.562,105.72,49.3246,90.3277,314.2212,27.4017,139.6048,79.9872
2023-09-01,187.8352,324.3129,138.12,439.88,294.7629,135.9916,36.0078,109.45,48.4792,90.1541,313.924,27.698,140.0723,80.5508
2023-09-05,188.0731,329.1382,137.27,448.68,298.5124,135.9022,36.1061,110.78,48.5181,89.0808,310.4242,27.3826,138.5268,79.696
2023-09-06,181.3414,328.4771,135.36,445.76,297.5377,134.5701,36.3717,109.28,47.0359,88.923,307.9121,27.1341,138.2978,79.0572
2023-09-07,176.0372,325.5464,137.85,443.14,297.0404,135.3952,37.5519,106.59,46.2164,88.2207,308.7079,26.8856,137.1148,78.7566
2023-09-08,176.6519,329.8487,138.23,442.8,296.2647,136.3893,37.3847,106.09,45.5477,88.1654,312.1214,27.1054,137.2197,79.7711
2023-09-11,177.8218,333.4702,143.1,445.36,305.8819,136.9261,37.9552,105.32,45.1539,90.1698,311.2872,27.2201,137.8208,78.4466
2023-09-12,174.788,327.3818,141.23,434.69,300.0141,135.266,38.2208,105.31,44.8461,90.7538,317.2799,27.6885,139.6144,80.3629
2023-09-13,172.716,331.615,144.85,412.24,303.3956,136.6875,38.0732,107.71,45.4608,89.649,321.192,27.6024,139.6812,81.9599
2023-09-14,174.2329,334.2201,144.72,400.49,310.0192,138.1687,38.0339,106.63,45.5567,91.2668,330.3873,27.9083,142.3906,83.6695
2023-09-15,173.5091,325.8523,140.39,396.94,298.6715,137.4828,37.2569,101.49,43.8766,91.1405,328.4408,27.5642,141.9709,83.0495
2023-09-18,176.4437,324.7076,139.98,394.4,300.8993,138.1389,37.3651,102.37,43.9426,91.9928,329.1887,27.4877,142.2666,83.3313
2023-09-19,177.5343,324.3031,137.63,396.2,303.4055,138.0096,35.7422,101.61,43.4968,91.7087,327.8176,27.3826,142.0854,83.1435
2023-09-20,173.985,316.5273,135.29,386.3,298.035,133.7947,34.1194,100.34,42.2165,90.6355,322.8412,27.287,141.4843,81.8565
2023-09-21,172.4384,315.3037,129.33,384.15,294.1165,130.5838,34.08,96.11,40.9952,89.1676,316.6471,26.8092,140.3776,79.7336
2023-09-22,173.291,312.817,129.12,379.81,297.4482,130.4744,33.6177,96.2,41.5878,87.7945,314.3938,26.4173,139.0324,78.24
2023-09-25,174.5699,313.34,131.27,384.8,299.1886,131.389,33.7259,97.38,42.1995,88.2288,315.3047,26.3791,139.7193,77.9957
2023-09-26,170.4853,308.0114,125.98,379.25,297.3288,128.6851,33.2735,95.96,41.8887,86.8151,310.4913,25.9681,138.2692,77.1879
2023-09-27,168.9684,308.6528,125.98,377.59,296.1155,130.6832,34.0407,98.07,42.4454,87.5733,308.6983,26.0637,139.0801,76.6994
2023-09-28,169.2262,309.4916,125.98,376.36,302.3016,132.3433,34.6013,102.76,43.066,88.7184,311.8145,26.3408,140.8069,77.2067
2023-09-29,169.7417,311.5737,127.12,377.6,298.572,131.0709,34.9652,102.82,43.4758,87.3047,310.2516,26.1688,138.3551,76.7182
2023-10-02,172.2599,317.5437,129.46,380.33,305.146,134.3713,34.8767,103.27,44.7581,85.9148,305.3903,25.5189,137.1625,75.5346
2023-10-03,170.9215,309.2449,124.72,376.75,299.298,132.5123,35.1029,100.08,43.4938,85.1015,293.5199,24.7638,136.1512,73.2895
2023-10-04,172.1707,314.7412,127.0,376.9,303.9127,135.4648,35.339,104.07,44.0175,85.9622,295.8978,24.7925,136.7618,74.2946
2023-10-05,173.41,315.1359,125.96,372.59,303.127,135.1864,35.2996,102.91,44.6642,85.8596,297.7196,24.9072,137.3385,74.351
2023-10-06,175.9678,322.9314,127.96,381.51,313.709,137.9102,35.5947,107.24,45.7376,88.0314,299.6181,24.9167,139.4528,75.4594
